Name	Mass	m/z	RT min	RT	Cel_1dil40_1-B,3_01_21146	Cel_1dil40_1-B,3_01_21151	Cel_1dil40_1-B,3_01_21156	Cel_1dil40_1-B,3_01_21161	Cel_1dil40_1-B,3_01_21166
Cluster_05280	379.2242137	402.2134347	6.678534535	517.0916971	1160.602417	1104.880127	1128.160767	1342.718018	1118.031372
Cluster_05282	379.2454629	402.2346839	4.371588104	452.9694506	1667.298218	1343.226685	1373.918091	1571.575195	1437.888428
Cluster_05283	384.2003802	402.2342062	2.72157609	403.3799808	1642.127319	1646.72937	1981.228882	2103.393799	2106.742432
Cluster_05284	379.2450398	402.2342608	6.128678169	504.4272975	1347.036621	1173.195313	1306.335083	1203.477051	1521.89978
Cluster_05286	379.2566074	402.2458284	1.941501315	327.2720435	2406.39502	2596.66748	2813.499268	3259.793213	3188.390625
Cluster_05293	401.3140881	402.3213641	27.28747709	1449.692638	1507.544189	1631.601807	1477.664795	1406.469727	1495.528076
Cluster_05294	384.3238308	402.3576568	33.23192811	1774.394445	2125.335693	1850.78125	1976.595459	2363.307373	2269.159912
Cluster_05302	385.1133853	403.1472113	5.262036343	479.7309866	1734.852417	1920.826538	1994.043701	2036.280273	2195.131348
Cluster_05303	402.1676788	403.1749548	19.94241713	1033.581971	1997.531006	2080.644043	2094.671387	2047.76416	2310.053955
Cluster_05308	402.2266558	403.2339318	11.33350299	636.7860843	7424.217285	7074.301758	7228.841797	8068.599609	8166.941406
Cluster_05315	385.2482478	403.2820738	34.28637127	1834.005915	15103.45313	11615.14063	12458.69336	14055.55469	12528.01172
Cluster_05326	385.2852386	403.3190646	35.01555916	1875.967459	9728.003906	6900.133789	6675.172852	7065.098145	6184.908203
Cluster_05333	381.0844058	404.0736268	8.916329381	568.6330265	1276.249023	1320.122192	1454.618896	1434.177856	1471.30957
Cluster_05335	386.1734239	404.2072499	21.30760004	1110.696788	64888.28516	60028.28516	60848.10938	62868.54297	65962.17969
Cluster_05349	382.1968099	405.1860309	1.976750022	331.1119527	1881.375732	1400.626343	1149.072998	1071.80542	1030.977295
Cluster_05350	382.2090115	405.1982325	2.269844529	363.0409625	1278.756958	1445.667847	1714.397461	2057.78833	1985.170288
Cluster_05353	404.2074799	405.2147559	8.575717405	560.7879847	1160.604492	1227.865601	1230.996216	1254.870361	1245.208618
Cluster_05355	404.2199229	405.2271989	2.237181488	359.4827294	2154.481934	2109.251709	2335.809326	2621.719482	2568.481934
Cluster_05360	382.3085412	405.2977622	31.38014354	1672.615413	1866.261475	1860.771362	1538.515625	1411.385254	1735.699585
Cluster_05362	382.3080728	405.2972938	36.33308314	1955.763405	4001.135498	1833.921265	2522.517334	2438.717041	2219.944092
Cluster_05364	387.3002074	405.3340334	35.9605829	1932.680916	12611.9541	7155.880371	8648.936523	9164.06543	7913.251465
Cluster_05373	383.185224	406.174445	30.92006658	1647.672672	1284.506348	1632.787109	1752.55542	1945.728027	1540.4823
Cluster_05374	388.1669341	406.2007601	3.318420034	421.3175318	1744.258301	1513.066772	1616.721924	1791.578735	1967.265381
Cluster_05387	406.2694796	407.2767556	27.28797754	1449.720271	2907.831787	3172.098633	2933.531494	2496.714844	3027.30835
Cluster_05390	406.2717145	407.2789905	32.91601233	1756.942187	1283.387207	1191.538818	1116.280396	1443.42749	1223.458374
Cluster_05409	385.1871476	408.1763686	4.25936491	449.5966941	4752.106445	4750.634277	5101.182129	5146.246094	5218.02002
Cluster_05411	390.1681071	408.2019331	17.63112769	907.0643354	13099.78906	12631.44727	11705.43652	12510.91797	12868.8457
Cluster_05412	390.1788147	408.2126407	8.884611234	567.9024879	3994.555908	3765.19458	4019.253174	4246.984375	4098.182129
Cluster_05416	407.2418693	408.2491453	11.51273399	643.0338015	4488.616699	4328.859375	4064.668701	4129.903809	4695.811035
Cluster_05417	407.2498051	408.2570811	11.51214083	643.0131249	2118.939209	1969.340454	1656.78479	1685.885254	1954.008911
Cluster_05423	385.3191966	408.3084176	36.20671294	1947.932702	3431.084961	2167.466064	2384.922363	2541.094727	2150.608887
Cluster_05424	386.1423652	409.1315862	8.307796954	554.6171884	9310.805664	8529.47168	9114.592773	9353.892578	9504.371094
Cluster_05425	386.1461577	409.1353787	8.316319854	554.8134895	9310.805664	8538.761719	9128.053711	9353.892578	9504.371094
Cluster_05426	386.1729306	409.1621516	21.30217035	1110.384804	5732.679688	5632.429199	6858.114258	6929.650391	8185.281738
Cluster_05427	386.1984641	409.1876851	5.035274097	472.9158729	81375.10938	77174.84375	80971.4375	86334.78125	89245.1875
Cluster_05429	408.200544	409.20782	2.215995768	357.1748081	1173.960938	1119.379883	1402.374634	1555.507813	1775.200684
Cluster_05431	408.2012963	409.2085723	8.265961622	553.6536288	2265.525391	2368.287598	2508.1875	2644.07666	2503.932129
Cluster_05435	408.2753112	409.2825872	19.40547857	1003.334438	4729.45166	4551.817871	4587.528809	5253.894043	5607.34375
Cluster_05438	386.342221	409.331442	33.03828969	1763.697203	4923.042969	4499.457031	4804.741699	5078.510742	5219.784668
Cluster_05439	386.3416177	409.3308387	31.11974679	1658.498191	1565.140015	1366.155518	1304.546387	1138.146729	1415.038574
Cluster_05451	392.1578994	410.1917254	6.879520262	521.7208397	1602.580444	1435.944702	1401.794922	1645.974854	1646.27771
Cluster_05455	392.1965881	410.2304141	20.0519419	1039.751866	12049.50781	11597.22168	11976.56836	13027.05078	13228.29492
Cluster_05460	392.293056	410.326882	24.47205364	1292.099968	29579.2832	30075.05273	30190.18164	32168.88086	32826.05469
Cluster_05463	388.1156844	411.1049054	10.62894167	612.2261601	3722.559326	3629.891846	3605.476807	3892.504395	3844.076172
Cluster_05475	410.3399626	411.3472386	33.93068294	1813.537621	12975.82715	11635.03418	11787.37695	12281.74902	12622.62402
Cluster_05483	411.0768375	412.0841135	3.679615024	432.172888	2666.051514	2896.004883	2937.746338	3602.245117	3632.334961
Cluster_05484	389.1683688	412.1575898	11.04256667	626.6444915	7617.945801	7656.992676	7836.058594	7566.769043	6800.850098
Cluster_05486	394.1314616	412.1652876	15.80283503	816.3786792	234973.8438	208329.6719	207881.9375	222586.4375	219406.6563
Cluster_05487	394.1758694	412.2096954	28.27427364	1504.108515	3695.939941	3116.23877	3101.542969	3034.415039	3269.676025
Cluster_05488	394.1756852	412.2095112	26.19247979	1389.027403	6069.46875	5637.544434	4540.324707	3961.32666	4171.241211
Cluster_05489	394.1757038	412.2095298	25.60900534	1356.198577	5117.149414	4852.287109	4628.595703	5014.969727	5268.319336
Cluster_05490	394.1757099	412.2095359	25.03384687	1323.837644	4903.024902	4687.036621	4015.488525	4455.369629	4292.668945
Cluster_05491	394.1757326	412.2095586	27.68858795	1471.840113	2442.047363	1697.813232	1626.342407	1628.352417	1830.762695
Cluster_05497	394.2123655	412.2461915	21.69742603	1133.095728	21177.1582	20951.42773	21359.42578	22888.86328	23173.62109
Cluster_05498	394.2119194	412.2457454	28.56787232	1520.046432	2206.3396	2084.895264	1856.186157	2105.390869	2153.111084
Cluster_05506	412.1343675	413.1416435	8.062107883	548.9584295	13540.32715	13261.87793	13225.5127	13546.00391	12910.20117
Cluster_05512	390.2863663	413.2755873	11.1897592	631.7753968	2305.397461	2383.485352	2275.43335	2448.807861	2390.215088
Cluster_05513	390.2863094	413.2755304	9.81054931	589.2288751	1490.875244	1486.210938	1365.700439	1750.300293	1545.331787
Cluster_05516	395.2862118	413.3200378	36.10404303	1941.57062	2342.74585	2110.486084	2014.044067	2567.559814	2400.865479
Cluster_05517	395.3118481	413.3456741	25.84862536	1369.680648	5862.973633	5648.866211	6287.890625	6807.909668	7408.27002
Cluster_05519	412.3551484	413.3624244	33.50186325	1789.306576	2622.996826	2822.896484	2563.173096	2609.230713	2700.116455
Cluster_05527	413.3138227	414.3210987	30.6517716	1633.127252	1188.396606	1406.389893	1189.872192	1224.702637	1284.009888
Cluster_05529	413.350826	414.358102	27.33327217	1452.221229	26536.16211	25258.55664	24970.88867	27534.4082	28095.43945
Cluster_05540	414.128837	415.136113	11.2925603	635.3588851	2500.825439	2614.361572	2363.822754	2574.260986	2443.665283
Cluster_05542	392.222643	415.211864	23.5329652	1238.387505	325495.8438	297085.4063	292673.5313	341255.9375	342284.0938
Cluster_05543	392.2251015	415.2143225	8.784913193	565.6062231	4161.829102	2867.914307	2378.523438	2019.543579	1766.519775
Cluster_05544	392.2220558	415.2112768	22.40351826	1173.666953	2363.916748	2047.338989	2254.556396	2259.646729	2530.709229
Cluster_05548	392.2652445	415.2544655	4.445332914	455.1857774	1695.492432	1844.523804	1879.271606	2123.423096	2211.311768
Cluster_05549	392.2656469	415.2548679	5.477714616	486.2129825	1447.221924	1401.069824	1637.756836	1694.740112	1443.154419
Cluster_05552	397.2576259	415.2914519	10.83422199	619.3819163	1964.687744	1698.370483	1805.325317	2000.539917	1734.230469
Cluster_05554	397.2869268	415.3207528	35.01480705	1875.924178	1452.062256	1446.277832	2227.763428	3664.916992	3706.453125
Cluster_05560	397.3377669	415.3715929	27.33061136	1452.074312	1625.389526	1606.173584	1425.127441	1546.423584	1909.119507
Cluster_05564	398.2164741	416.2503001	3.01520717	412.2047708	3735.732666	3706.518311	4094.623291	4523.712402	4872.414063
Cluster_05565	398.216556	416.250382	5.583345046	489.3876	1654.383301	1820.125732	1974.57251	2111.611084	2115.951172
Cluster_05568	398.216347	416.250173	8.592502786	561.1745889	2325.650879	1937.44458	1863.432251	1892.756226	2208.360107
Cluster_05569	398.227033	416.260859	1.982796859	331.7706805	2443.736816	2729.197754	2282.245605	2760.806885	2917.872803
Cluster_05574	415.3298523	416.3371283	23.44442922	1233.323568	1244.080566	1176.246216	1136.181885	1350.589844	1554.057251
Cluster_05575	415.3315677	416.3388437	34.3166722	1835.749599	2658.684814	2454.571533	2385.699951	2636.916748	2746.08374
Cluster_05582	399.1365329	417.1703589	30.92157223	1647.754299	2269.057861	2165.866699	2171.672363	2091.928955	2229.779053
Cluster_05584	416.2044826	417.2117586	13.52810349	716.4056245	2724.346191	2812.19873	2608.338135	3032.641113	2933.479004
Cluster_05585	394.2446842	417.2339052	4.933786904	469.8657762	2368.196045	2261.655029	2323.159912	2254.754883	1890.779175
Cluster_05586	394.2453191	417.2345401	7.764057793	542.0936815	2067.80127	1829.000732	1711.151123	1856.301147	2040.077148
Cluster_05588	416.2367332	417.2440092	12.08888333	663.1174818	7942.833984	9466.023438	9784.265625	9366.211914	9367.12207
Cluster_05594	416.2629203	417.2701963	6.713157389	517.8891374	1156.768921	1137.220947	1086.194336	1270.02124	1203.332642
Cluster_05595	416.2627006	417.2699766	11.12820336	629.6296551	1998.397095	1251.284302	1992.630493	1838.194946	2045.624268
Cluster_05596	416.2633935	417.2706695	7.676631917	540.0800715	2323.283936	2085.268799	2104.600586	2398.675781	2264.068604
Cluster_05597	416.2633652	417.2706412	8.351071162	555.6138884	2082.83252	2093.201904	2011.99707	1996.840698	2079.357422
Cluster_05617	400.2149097	418.2487357	1.969619559	330.3351772	3334.651611	2479.227295	2315.318848	1888.227417	1555.683472
Cluster_05628	401.1114361	419.1452621	16.10760578	831.3884346	13753.62109	13291.81055	12879.88965	14148.83691	14228.32031
Cluster_05629	396.1807331	419.1699541	18.11165583	933.1016793	3013.027344	2729.90625	2768.494629	2830.697021	2823.719727
Cluster_05631	401.1478646	419.1816906	9.62728474	585.0078896	53918.83594	51402.76953	52774.70703	57425.59375	56029.78516
Cluster_05636	418.3063557	419.3136317	32.17704235	1716.118983	6279.850098	6177.900391	5852.258301	6021.020508	5531.069824
Cluster_05651	402.2404934	420.2743194	24.0176415	1266.109237	2189.854248	2355.632813	2263.175781	2214.849121	2075.785889
Cluster_05673	403.2081763	421.2420023	10.88516967	621.1578743	4902.030762	4389.990234	4709.480957	4962.479004	4632.232422
Cluster_05677	420.248306	421.255582	7.074782642	526.2181611	3778.976563	3966.092041	4220.682617	4531.414063	4646.641113
Cluster_05680	398.3394413	421.3286623	32.86279433	1754.002245	2756.327637	2703.824707	2395.036621	2515.320801	2491.431885
Cluster_05688	399.1321562	422.1213772	10.33663744	602.036884	26376.15039	25548.55469	25982.50391	27661.20508	27298.08203
Cluster_05689	399.1314419	422.1206629	11.3786426	638.3595818	3262.275879	3155.211426	3150.661865	3240.469238	3487.860107
Cluster_05691	399.1388767	422.1280977	11.3768227	638.2961427	1575.298462	1711.513062	1524.841187	1597.117065	1674.321411
Cluster_05694	404.1236792	422.1575052	2.920171997	409.3485833	2164.65918	2154.526367	1734.372192	1783.916504	1673.874634
Cluster_05708	422.1798215	423.1870975	2.369403819	373.8867117	1260.81665	1396.311523	1445.450928	1850.670044	1906.076172
Cluster_05712	422.216643	423.223919	3.316734194	421.2668656	1533.423096	1703.0448	1645.942505	1856.968262	1737.912354
Cluster_05713	422.2170923	423.2243683	10.18665871	597.8915006	1594.746948	1547.771118	1501.130249	1582.641479	1556.489136
Cluster_05715	405.2261065	423.2599325	4.896118689	468.7336955	2740.75415	2523.590332	2727.789307	2867.485107	2860.676514
Cluster_05716	405.2258832	423.2597092	5.63987955	491.0866883	1019.372498	1038.747681	1268.920532	1289.373169	1110.809692
Cluster_05717	405.2260411	423.2598671	4.068769337	443.8685337	1356.38269	1378.274536	1371.118774	1596.629028	1687.702393
Cluster_05719	400.3088747	423.2980957	20.58205461	1069.614876	4723.519043	4796.305664	4665.492676	5652.223633	5790.368164
Cluster_05732	406.1199483	424.1537743	2.680595456	402.1483487	4626.020508	4217.139648	4593.76416	4550.334473	4486.01123
Cluster_05734	423.2386193	424.2458953	20.32274062	1055.006857	6956.694824	7732.157227	7892.007324	7918.415039	9008.071289
Cluster_05735	423.2391322	424.2464082	21.74241749	1135.680884	66693.14063	63052.33203	62609.37891	68594.91406	71755.00781
Cluster_05737	406.2182556	424.2520816	20.92705086	1089.049661	4233.42627	4291.867676	3633.054199	3785.045166	3877.345947
Cluster_05739	401.3163158	424.3055368	18.93058825	977.4754079	3497.411377	3557.560059	3526.066895	3787.126465	3823.681885
Cluster_05740	406.308917	424.342743	25.14191024	1329.917762	22105.38672	21078.45703	20501.33984	22402.45117	23451.25977
Cluster_05743	406.3806562	424.4144822	36.66055318	1976.055536	1117.414185	1190.001343	1228.681763	1423.968506	1498.529053
Cluster_05747	424.1034561	425.1107321	9.372788585	579.1462843	4559.427734	4350.338867	4303.063477	4508.171387	4524.198242
Cluster_05748	402.1314764	425.1206974	13.26500089	705.0812018	7087.235352	6706.702637	6715.951172	7337.912109	7251.742676
Cluster_05750	407.1255356	425.1593616	2.679659135	402.1202084	1037.9021	1176.539795	1197.604736	1266.259399	1222.693604
Cluster_05776	402.3366545	425.3258755	30.08006096	1602.132371	1634.394531	1719.9375	1582.91748	1634.576782	1767.69165
Cluster_05784	408.1683866	426.2022126	10.11823384	596.3155254	2699.208008	2732.140625	2761.891113	2923.683105	2812.665283
Cluster_05785	408.200051	426.233877	8.791433752	565.7564058	42575.29688	37948.57031	37377.38672	41991.3125	41629.58203
Cluster_05789	408.2153347	426.2491607	8.790727989	565.7401506	1274.592529	1723.248169	1673.253906	1644.166748	1649.549438
Cluster_05790	408.2277324	426.2615584	22.21622584	1162.905352	6755.563965	6882.579102	6395.819336	7503.967773	7048.003418
Cluster_05794	408.2877024	426.3215284	20.53439043	1066.929794	11627.21582	11453.08887	11931.79102	12781.32129	13622.1084
Cluster_05796	408.2917242	426.3255502	20.53424877	1066.921814	7691.335938	7816.203125	7674.619141	8841.673828	10337.85449
Cluster_05797	425.3510803	426.3583563	26.79103912	1422.281644	64567.00391	60665.40234	59673.13281	62007.98828	66137.71875
Cluster_05798	425.3505105	426.3577865	33.00159399	1761.670008	1460.223511	1254.232178	1312.60144	1668.831665	1504.022217
Cluster_05811	404.1500418	427.1392628	3.83489868	436.8397838	3462.759766	3503.351807	3461.519043	3651.188477	3723.163086
Cluster_05813	409.1524366	427.1862626	12.85973328	689.9881257	2730.610596	2581.429688	2437.780518	2577.131836	2591.088867
Cluster_05820	426.3692504	427.3765264	26.80271035	1422.926075	1165.633423	1559.838989	1319.043823	1728.581787	1649.973877
Cluster_05821	427.0263198	428.0335958	1.739818996	305.3012573	5489.530273	4708.553711	3953.155029	3863.182861	2656.487305
Cluster_05822	410.0901742	428.1240002	5.05686818	473.5648616	14738.5957	16553.26758	18590.04492	23254.19336	25590.18359
Cluster_05825	410.1840654	428.2178914	11.29653333	635.497379	1351.588501	1473.637451	1287.909668	1164.296997	1527.720093
Cluster_05826	410.184088	428.217914	11.26945974	634.5536353	1354.547363	1483.529053	1341.661987	1312.119385	1614.070679
Cluster_05849	406.2813873	429.2706083	6.902146647	522.2419751	3808.67749	3496.813965	3478.532959	3840.27002	3852.996582
Cluster_05851	406.3179721	429.3071931	12.49431093	677.2500643	3626.974854	1052.388184	3441.04126	3917.427734	3673.819824
Cluster_05853	406.3177859	429.3070069	11.46862011	641.4960594	2542.244141	2528.577393	2524.961182	2594.341309	2398.065186
Cluster_05854	411.2803031	429.3141291	33.69706751	1800.094085	2895.770752	3313.857666	2897.13501	2368.486572	2395.291016
Cluster_05865	429.0749652	430.0822412	2.822351052	406.4086721	1080.383911	1008.934387	1144.089966	1102.956909	1162.097046
Cluster_05867	412.1668721	430.2006981	2.60506027	399.558558	10075.34766	10157.36523	10226.61914	10815.40918	10288.79688
Cluster_05869	412.195928	430.229754	2.48885727	386.899683	4638.872559	5026.152344	5547.914551	6279.70752	6974.164551
Cluster_05870	412.1954883	430.2293143	3.987132341	441.415015	1017.280701	1164.258545	1210.564819	1390.58667	1306.630615
Cluster_05872	412.2071645	430.2409905	2.489833661	387.0060487	1102.635986	1087.338013	1082.328979	1034.010742	1394.454712
Cluster_05874	412.2320913	430.2659173	6.281524216	507.9476776	4564.290527	4405.850586	4247.148438	4974.30957	4866.761719
Cluster_05875	412.2313672	430.2651932	4.272160094	449.9812406	1822.720581	1734.342163	1828.991943	1742.275513	1876.367065
Cluster_05878	412.26821	430.302036	4.916925323	469.3590182	2537.615479	2365.435791	2417.520996	2419.822021	2489.415771
Cluster_05884	408.1417434	431.1309644	2.606830035	399.7513519	14851.10352	14656.83398	15351.59082	17991.89258	18346.11133
Cluster_05885	408.1495109	431.1387319	2.573966667	396.1712958	4020.881348	3934.450195	3992.886475	4666.676758	5102.402344
Cluster_05889	413.1552226	431.1890486	8.790527196	565.7355259	19717.97461	17350.60352	15675.64453	16562.20117	15136.12891
